[rosmaster.main][INFO] 2021-04-01 17:06:43,152: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-04-01 17:06:43,153: Starting ROS Master Node
[rosmaster.master][INFO] 2021-04-01 17:35:01,244: -PUB [/mavros/debug_value/debug_vector] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,245: -PUB [/mavros/debug_value/named_value_float] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,246: -PUB [/mavros/debug_value/named_value_int] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,247: -PUB [/mavros/esc_info] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,248: -PUB [/mavros/esc_status] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,249: -PUB [/mavros/global_position/raw/fix] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,250: -PUB [/mavros/global_position/raw/gps_vel] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,251: -PUB [/mavros/global_position/raw/satellites] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,252: -PUB [/mavros/global_position/global] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,253: -PUB [/mavros/global_position/local] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,254: -PUB [/mavros/global_position/rel_alt] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,255: -PUB [/mavros/global_position/compass_hdg] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,256: -PUB [/mavros/global_position/gp_origin] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,256: -PUB [/mavros/global_position/gp_lp_offset] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,257: -PUB [/mavros/gps_rtk/rtk_baseline] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,258: -PUB [/mavros/gpsstatus/gps1/raw] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,259: -PUB [/mavros/gpsstatus/gps2/raw] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,260: -PUB [/mavros/gpsstatus/gps1/rtk] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,261: -PUB [/mavros/gpsstatus/gps2/rtk] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,262: -PUB [/mavros/hil/controls] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,263: -PUB [/mavros/hil/actuator_controls] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,264: -PUB [/mavros/home_position/home] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,265: -PUB [/mavros/imu/data] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,266: -PUB [/mavros/imu/mag] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,267: -PUB [/mavros/imu/temperature_imu] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,268: -PUB [/mavros/imu/temperature_baro] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,268: -PUB [/mavros/imu/static_pressure] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,269: -PUB [/mavros/imu/diff_pressure] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,270: -PUB [/mavros/imu/data_raw] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,271: -PUB [/mavros/landing_target/pose_in] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,272: -PUB [/mavros/landing_target/lt_marker] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,273: -PUB [/mavros/local_position/pose] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,275: -PUB [/mavros/local_position/pose_cov] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,276: -PUB [/mavros/local_position/velocity_local] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,277: -PUB [/mavros/local_position/velocity_body] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,278: -PUB [/mavros/local_position/velocity_body_cov] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,279: -PUB [/mavros/local_position/accel] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,280: -PUB [/mavros/local_position/odom] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,281: -PUB [/mavros/log_transfer/raw/log_entry] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,282: -PUB [/mavros/log_transfer/raw/log_data] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,282: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:43353/ ['http://ivsr-nano-desktop:46389/']
[rosmaster.master][INFO] 2021-04-01 17:35:01,283: publisherUpdate[/mavros/local_position/pose] -> http://ivsr-nano-desktop:46389/ []
[rosmaster.master][INFO] 2021-04-01 17:35:01,282: publisherUpdate[/tf] -> http://ivsr-nano-desktop:40207/ []
[rosmaster.master][INFO] 2021-04-01 17:35:01,286: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:43353/ ['http://ivsr-nano-desktop:46389/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 17:35:01,287: publisherUpdate[/tf] -> http://ivsr-nano-desktop:40207/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-04-01 17:35:01,288: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-04-01 17:35:01,288: publisherUpdate[/tf_static] -> http://ivsr-nano-desktop:40207/ []
[rosmaster.master][INFO] 2021-04-01 17:35:01,289: publisherUpdate[/tf_static] -> http://ivsr-nano-desktop:40207/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-04-01 17:35:01,290: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-04-01 17:35:01,290: publisherUpdate[/mavros/global_position/global] -> http://ivsr-nano-desktop:40207/ []
[rosmaster.master][INFO] 2021-04-01 17:35:01,291: publisherUpdate[/mavros/global_position/global] -> http://ivsr-nano-desktop:40207/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-04-01 17:35:01,292: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-04-01 17:35:01,292: publisherUpdate[/mavros/local_position/pose] -> http://ivsr-nano-desktop:40207/ []
[rosmaster.master][INFO] 2021-04-01 17:35:01,293: publisherUpdate[/mavros/local_position/pose] -> http://ivsr-nano-desktop:40207/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-04-01 17:35:01,294: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-04-01 17:35:01,295: -PUB [/mavros/manual_control/control] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,296: -PUB [/mavros/mount_control/orientation] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,297: -PUB [/mavros/odometry/in] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,298: -PUB [/mavros/param/param_value] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,300: publisherUpdate[/mavros/local_position/pose] -> http://ivsr-nano-desktop:46389/ []: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 17:35:01,301: -PUB [/mavros/px4flow/raw/optical_flow_rad] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,302: -PUB [/mavros/px4flow/ground_distance] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,303: -PUB [/mavros/px4flow/temperature] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,304: -PUB [/mavros/rc/in] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,305: -PUB [/mavros/rc/out] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,306: -PUB [/mavros/setpoint_raw/target_local] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,307: -PUB [/mavros/setpoint_raw/target_global] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,308: -PUB [/mavros/setpoint_raw/target_attitude] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,309: -PUB [/mavros/setpoint_trajectory/desired] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,310: -PUB [/mavros/state] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,311: -PUB [/mavros/extended_state] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,312: -PUB [/mavros/battery] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,313: -PUB [/mavros/estimator_status] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,314: -PUB [/mavros/statustext/recv] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,315: -PUB [/mavros/time_reference] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,316: -PUB [/mavros/timesync_status] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,316: -PUB [/mavros/trajectory/desired] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,317: -PUB [/mavros/vfr_hud] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,318: -PUB [/mavros/mission/waypoints] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,319: -PUB [/mavros/mission/reached] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,320: -PUB [/mavros/wind_estimation] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,321: -PUB [/mavlink/gcs_ip] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,324: -SUB [/tf] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,325: -SUB [/tf_static] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,326: -SUB [/mavlink/to] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,327: -SUB [/mavros/actuator_control] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,328: -SUB [/mavros/adsb/send] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,329: -SUB [/mavros/companion_process/status] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,330: -SUB [/mavros/debug_value/send] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,331: -SUB [/mavros/fake_gps/mocap/tf] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,332: -SUB [/mavros/global_position/set_gp_origin] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,333: -SUB [/mavros/global_position/home] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,334: -SUB [/mavros/gps_rtk/send_rtcm] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,335: -SUB [/mavros/hil/state] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,336: -SUB [/mavros/hil/gps] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,337: -SUB [/mavros/hil/imu_ned] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,338: -SUB [/mavros/hil/optical_flow] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,339: -SUB [/mavros/hil/rc_inputs] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,340: -SUB [/mavros/home_position/set] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,341: -SUB [/mavros/landing_target/pose] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,342: -SUB [/mavros/manual_control/send] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,343: -SUB [/mavros/mocap/pose] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,344: -SUB [/mavros/mount_control/command] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,345: -SUB [/mavros/obstacle/send] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,346: -SUB [/mavros/odometry/out] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,347: -SUB [/mavros/onboard_computer/status] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,348: -SUB [/mavros/play_tune] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,349: -SUB [/mavros/px4flow/raw/send] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,350: -SUB [/mavros/rc/override] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,351: -SUB [/mavros/setpoint_accel/accel] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,352: -SUB [/mavros/setpoint_attitude/thrust] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,353: -SUB [/mavros/setpoint_attitude/cmd_vel] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,354: -SUB [/mavros/setpoint_position/local] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,355: -SUB [/mavros/setpoint_position/global] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,356: -SUB [/mavros/setpoint_position/global_to_local] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,357: -SUB [/mavros/global_position/global] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,358: -SUB [/mavros/local_position/pose] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,359: -SUB [/mavros/setpoint_raw/local] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,360: -SUB [/mavros/setpoint_raw/global] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,361: -SUB [/mavros/setpoint_raw/attitude] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,362: -SUB [/mavros/setpoint_trajectory/local] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,363: -SUB [/mavros/setpoint_velocity/cmd_vel] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,364: -SUB [/mavros/setpoint_velocity/cmd_vel_unstamped] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,365: -SUB [/mavros/statustext/send] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,366: -SUB [/mavros/trajectory/generated] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,367: -SUB [/mavros/trajectory/path] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,368: -SUB [/mavros/vision_pose/pose] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,369: -SUB [/mavros/vision_pose/pose_cov] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,370: -SUB [/mavros/vision_speed/speed_twist_cov] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,371: -SERVICE [/mavros/get_loggers] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,372: -SERVICE [/mavros/set_logger_level] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,373: -SERVICE [/mavros/cmd/command] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,374: -SERVICE [/mavros/cmd/command_int] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,375: -SERVICE [/mavros/cmd/arming] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,376: -SERVICE [/mavros/cmd/set_home] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,377: -SERVICE [/mavros/cmd/takeoff] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,378: -SERVICE [/mavros/cmd/land] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,379: -SERVICE [/mavros/cmd/trigger_control] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,380: -SERVICE [/mavros/cmd/trigger_interval] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,381: -SERVICE [/mavros/cmd/vtol_transition] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,382: -SERVICE [/mavros/ftp/list] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,383: -SERVICE [/mavros/ftp/open] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,384: -SERVICE [/mavros/ftp/close] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,385: -SERVICE [/mavros/ftp/read] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,386: -SERVICE [/mavros/ftp/write] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,387: -SERVICE [/mavros/ftp/mkdir] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,388: -SERVICE [/mavros/ftp/rmdir] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,389: -SERVICE [/mavros/ftp/remove] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,390: -SERVICE [/mavros/ftp/truncate] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,391: -SERVICE [/mavros/ftp/reset] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,392: -SERVICE [/mavros/ftp/rename] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,393: -SERVICE [/mavros/ftp/checksum] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,393: -SERVICE [/mavros/home_position/req_update] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,394: -SERVICE [/mavros/log_transfer/raw/log_request_list] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,395: -SERVICE [/mavros/log_transfer/raw/log_request_data] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,396: -SERVICE [/mavros/log_transfer/raw/log_request_end] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,397: -SERVICE [/mavros/mount_control/configure] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,398: -SERVICE [/mavros/param/pull] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,399: -SERVICE [/mavros/param/push] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,400: -SERVICE [/mavros/param/set] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,402: -SERVICE [/mavros/param/get] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,403: -SERVICE [/mavros/setpoint_position/mav_frame] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,404: -SERVICE [/mavros/setpoint_trajectory/reset] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,404: -SERVICE [/mavros/setpoint_trajectory/mav_frame] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,405: -SERVICE [/mavros/setpoint_velocity/mav_frame] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,406: -SERVICE [/mavros/set_stream_rate] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,407: -SERVICE [/mavros/set_mode] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,409: -SERVICE [/mavros/vehicle_info_get] /mavros rosrpc://ivsr-nano-desktop:53297
